nome_associado,sobrenome_associado,idade_associado,vlr_transacao_movimento,des_transacao_movimento,data_movimento,numero_cartao,nome_impresso_cartao,data_criacao_cartao,tipo_conta,data_criacao_conta
CLIENTE130,SOBRENOME130,41,41.0,DESC 5,2025-01-25 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,180.0,DESC 5,2025-02-25 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,93.0,DESC 5,2025-02-01 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,13.0,DESC 5,2025-01-21 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,92.0,DESC 5,2025-02-27 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,136.0,DESC 2,2025-02-06 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,48.0,DESC 4,2025-02-08 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE130,SOBRENOME130,41,134.0,DESC 1,2025-01-06 00:00:00,68664673411,CLIENTE148,2024-07-18 15:26:55,POUPANCA,2023-10-20 00:00:00
CLIENTE64,SOBRENOME64,53,43.0,DESC 5,2025-01-11 00:00:00,46502443453,CLIENTE87,2024-03-06 08:54:03,EMPRESARIAL,2024-07-10 00:00:00
CLIENTE64,SOBRENOME64,53,115.0,DESC 5,2025-01-08 00:00:00,46502443453,CLIENTE87,2024-03-06 08:54:03,EMPRESARIAL,2024-07-10 00:00:00
CLIENTE64,SOBRENOME64,53,147.0,DESC 5,2025-02-19 00:00:00,46502443453,CLIENTE87,2024-03-06 08:54:03,EMPRESARIAL,2024-07-10 00:00:00
CLIENTE67,SOBRENOME67,51,64.0,DESC 5,2025-01-06 00:00:00,58244078255,CLIENTE50,2024-04-10 08:29:05,POUPANCA,2024-07-25 00:00:00
CLIENTE67,SOBRENOME67,51,49.0,DESC 4,2025-02-06 00:00:00,58244078255,CLIENTE50,2024-04-10 08:29:05,POUPANCA,2024-07-25 00:00:00
CLIENTE67,SOBRENOME67,51,188.0,DESC 2,2025-01-14 00:00:00,58244078255,CLIENTE50,2024-04-10 08:29:05,POUPANCA,2024-07-25 00:00:00
CLIENTE67,SOBRENOME67,51,182.0,DESC 4,2025-01-08 00:00:00,58244078255,CLIENTE50,2024-04-10 08:29:05,POUPANCA,2024-07-25 00:00:00
CLIENTE45,SOBRENOME45,48,16.0,DESC 5,2025-01-02 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,182.0,DESC 5,2025-01-10 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,83.0,DESC 5,2025-02-03 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,178.0,DESC 5,2025-01-27 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,92.0,DESC 5,2025-02-13 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,164.0,DESC 5,2025-01-26 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,111.0,DESC 5,2025-02-10 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE45,SOBRENOME45,48,147.0,DESC 5,2025-02-03 00:00:00,89964287705,CLIENTE29,2024-06-30 23:44:32,POUPANCA,2023-03-30 00:00:00
CLIENTE71,SOBRENOME71,55,160.0,DESC 5,2025-02-01 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,87.0,DESC 5,2025-02-11 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,82.0,DESC 5,2025-01-05 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,162.0,DESC 5,2025-01-20 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,128.0,DESC 5,2025-02-25 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,186.0,DESC 5,2025-02-28 00:00:00,78555560554,CLIENTE181,2024-06-03 19:12:22,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,124.0,DESC 5,2025-02-28 00:00:00,83559381260,CLIENTE165,2024-05-17 21:41:37,POUPANCA,2023-05-08 00:00:00
CLIENTE71,SOBRENOME71,55,167.0,DESC 5,2025-01-15 00:00:00,83559381260,CLIENTE165,2024-05-17 21:41:37,POUPANCA,2023-05-08 00:00:00
CLIENTE65,SOBRENOME65,78,43.0,DESC 5,2025-01-10 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,81.0,DESC 5,2025-02-11 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,19.0,DESC 5,2025-02-20 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,144.0,DESC 5,2025-01-03 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,188.0,DESC 1,2025-01-02 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,131.0,DESC 4,2025-02-04 00:00:00,72241654950,CLIENTE14,2024-04-13 02:57:57,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,88.0,DESC 5,2025-01-08 00:00:00,90693133283,CLIENTE116,2024-05-04 12:47:38,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE65,SOBRENOME65,78,115.0,DESC 5,2025-01-30 00:00:00,90693133283,CLIENTE116,2024-05-04 12:47:38,EMPRESARIAL,2023-12-01 00:00:00
CLIENTE14,SOBRENOME14,43,179.0,DESC 2,2025-02-12 00:00:00,84352624873,CLIENTE61,2024-07-05 14:11:09,EMPRESARIAL,2024-06-05 00:00:00
CLIENTE14,SOBRENOME14,43,62.0,DESC 5,2025-02-26 00:00:00,84352624873,CLIENTE61,2024-07-05 14:11:09,EMPRESARIAL,2024-06-05 00:00:00
CLIENTE14,SOBRENOME14,43,159.0,DESC 5,2025-01-12 00:00:00,84352624873,CLIENTE61,2024-07-05 14:11:09,EMPRESARIAL,2024-06-05 00:00:00
CLIENTE99,SOBRENOME99,41,68.0,DESC 5,2025-01-03 00:00:00,80259196299,CLIENTE117,2024-01-19 05:47:32,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,67.0,DESC 5,2025-02-25 00:00:00,80259196299,CLIENTE117,2024-01-19 05:47:32,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,48.0,DESC 2,2025-01-16 00:00:00,80259196299,CLIENTE117,2024-01-19 05:47:32,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,173.0,DESC 5,2025-01-17 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,169.0,DESC 5,2025-02-07 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,108.0,DESC 5,2025-02-08 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,19.0,DESC 5,2025-01-21 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,42.0,DESC 5,2025-02-03 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE99,SOBRENOME99,41,125.0,DESC 1,2025-01-18 00:00:00,71462338849,CLIENTE52,2024-01-15 17:13:26,POUPANCA,2023-05-28 00:00:00
CLIENTE3,SOBRENOME3,80,9.0,DESC 5,2025-01-31 00:00:00,79331873978,CLIENTE190,2024-04-10 11:18:52,POUPANCA,2023-12-19 00:00:00
CLIENTE3,SOBRENOME3,80,48.0,DESC 1,2025-01-06 00:00:00,79331873978,CLIENTE190,2024-04-10 11:18:52,POUPANCA,2023-12-19 00:00:00
CLIENTE3,SOBRENOME3,80,20.0,DESC 3,2025-01-11 00:00:00,79331873978,CLIENTE190,2024-04-10 11:18:52,POUPANCA,2023-12-19 00:00:00
CLIENTE5,SOBRENOME5,20,70.0,DESC 5,2025-01-11 00:00:00,75931264828,CLIENTE179,2024-03-08 05:26:14,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,7.0,DESC 5,2025-02-24 00:00:00,75931264828,CLIENTE179,2024-03-08 05:26:14,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,29.0,DESC 5,2025-01-18 00:00:00,75931264828,CLIENTE179,2024-03-08 05:26:14,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,87.0,DESC 5,2025-01-17 00:00:00,91450992702,CLIENTE142,2024-05-08 14:04:23,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,95.0,DESC 5,2025-02-11 00:00:00,91450992702,CLIENTE142,2024-05-08 14:04:23,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,18.0,DESC 5,2025-01-20 00:00:00,91450992702,CLIENTE142,2024-05-08 14:04:23,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,85.0,DESC 5,2025-01-25 00:00:00,91450992702,CLIENTE142,2024-05-08 14:04:23,POUPANCA,2024-01-17 00:00:00
CLIENTE5,SOBRENOME5,20,58.0,DESC 5,2025-01-30 00:00:00,91450992702,CLIENTE142,2024-05-08 14:04:23,POUPANCA,2024-01-17 00:00:00
CLIENTE142,SOBRENOME142,64,51.0,DESC 5,2025-01-20 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
CLIENTE142,SOBRENOME142,64,42.0,DESC 5,2025-01-18 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
CLIENTE142,SOBRENOME142,64,82.0,DESC 5,2025-01-10 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
CLIENTE142,SOBRENOME142,64,96.0,DESC 5,2025-02-06 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
CLIENTE142,SOBRENOME142,64,115.0,DESC 5,2025-01-10 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
CLIENTE142,SOBRENOME142,64,160.0,DESC 1,2025-01-17 00:00:00,70020391226,CLIENTE180,2024-02-21 01:45:58,CORRENTE,2024-11-02 00:00:00
